judge,candidate_chosen,candidate_not_chosen,time_taken
J9,C22.1 word,C72.2 word,3.1
J9,C106.1 word,C3.2 word,3.1
J9,C84.2 word,C113.1 word,4.3
J9,C118.2 word,C42.2 word,6.5
J9,256322-256314-21858879,C66.1 word,6.6
J9,C84.2 word,C75.2 word,9.1
J9,C49.1 word,C92.1 word,13.6
J9,256322-256314-22041283,C23.2 word,14.9
J9,256322-256314-21799725,C91.1 word,4.2
J9,C43.1 word,C29.1 word,6.1
J9,C13.2 word,C42.1 word,10.6
J9,C43.2 word,C80.2 word,11.7
J9,C23.2 word,C62.1 word,12.4
J9,C25.2 word,C66.1 word,15.2
J9,C73.2 word,C61.1 word,6.1
J9,256322-256314-21788135,C97.1 word,6.7
J9,C55.1 word,C119.1 word,6.7
J9,256322-256314-22795338,C11.2 word,7.3
J9,C93.1 word,256322-256314-21787574,13.7
J9,256322-256314-21788344,C117.1 word,16.1
J9,C90.1 word,C50.1 word,4.7
J9,C105.2 word,C60.2 word,6.8
J9,C25.1 word,C48.1 word,7
J9,256322-256314-21860772,C22.2 word,7.2
J9,C110.2 word,C15.2 word,7.5
J9,256322-256314-22159528,C61.2 word,7.7
J9,C111.2 word,C61.1 word,10.4
J9,C9.2 word,C85.1 word,10.6
J9,C120.1 word,C107.1 word,4.6
J9,256322-256314-22034228,C114.2 word,5.5
J9,C117.1 word,C30.1 word,5.6
J9,C118.2 word,256322-256314-22828688,6.2
J9,C13.2 word,C76.1 word,7.2
J9,C98.1 word,256322-256314-22780604,8.4
J9,C31.1 word,C115.1 word,8.8
J9,C76.2 word,C44.2 word,10.5
J9,256322-256314-22067929,C2.2 word,4.3
J9,C75.2 word,C74.1 word,6.2
J9,C52.2 word,256322-256314-21847713,7.2
J9,256322-256314-21950198,C21.1 word,8.5
J9,256322-256314-22052022,C52.2 word,8.9
J9,C16.1 word,C57.1 word,10.2
J9,256322-256314-22094276,C66.1 word,12.8
J9,256322-256314-21847713,256322-256314-21787437,5.5
J9,C110.2 word,C41.2 word,7
J9,C38.1 word,C72.1 word,8.2
J9,C95.1 word,C32.1 word,9.8
J9,256322-256314-22034228,C51.1 word,11.3
J9,C59.1 word,256322-256314-21788390,13.1
J9,C61.1 word,C64.2 word,7
J9,256322-256314-21848795,C2.2 word,9.4
J9,C34.1 word,C114.1 word,14
J9,256322-256314-22466548,C35.1 word,14.5
J9,256322-256314-22094276,C109.1 word,23
J9,256322-256314-22088225,256322-256314-22052022,5.2
J9,256322-256314-21799725,256322-256314-22759029,6.1
J9,C94.1 word,C110.2 word,6.9
J9,C34.1 word,256322-256314-22039885,7.3
J9,C16.1 word,C18.1 word,9.2
J10,256322-256314-21839336,C3.2 word,12
J10,C98.1 word,C42.1 word,8.6
J10,256322-256314-22824759,C105.1 word,19
J10,C91.1 word,C116.1 word,24.6
J10,256322-256314-21787437,C113.1 word,11.8
J10,C52.2 word,C65.1 word,20
J10,C118.2 word,256322-256314-21787881,570.3
J10,256322-256314-21788135,C95.1 word,8.8
J10,C110.2 word,C93.1 word,9.2
J10,256322-256314-21847713,C34.1 word,11.8
J10,256322-256314-22824807,C114.1 word,14.4
J10,C64.1 word,C90.1 word,17.2
J10,256322-256314-21851432,C119.1 word,5.4
J10,256322-256314-22780844,C47.2 word,7.1
J10,C66.1 word,256322-256314-21787574,33.4
J10,256322-256314-21788390,C41.2 word,24.1
J10,256322-256314-21799725,C109.1 word,31.8
J10,C21.1 word,C30.1 word,5.5
J10,256322-256314-22039322,C14.2 word,10.6
J10,256322-256314-22795338,C116.1 word,13.2
J10,C22.2 word,C62.1 word,14.5
J10,C37.1 word,C108.2 word,43.4
J10,C97.1 word,C65.1 word,10.2
J10,C112.1 word,C22.2 word,16.3
J10,C50.1 word,C76.2 word,17.9
J10,256322-256314-22824745,C2.2 word,53.8
J10,256322-256314-22824794,C25.1 word,5.3
J10,C35.1 word,C102.2 word,6.7
J10,256322-256314-22094276,C64.2 word,7
J10,256322-256314-21800794,C90.1 word,7.6
J10,C91.1 word,256322-256314-22779100,8.5
J10,256322-256314-22824794,256322-256314-21849538,8.5
J10,256322-256314-22828688,256322-256314-21787881,9.8
J10,C56.1 word,C25.2 word,5.9
J10,C75.1 word,C109.1 word,11.1
J10,C59.1 word,C72.1 word,12.8
J10,C102.2 word,C101.2 word,13.2
J10,256322-256314-22466548,256322-256314-22824807,14.5
J10,C104.2 word,C83.2 word,7.6
J10,C59.2 word,C9.2 word,13
J11,C113.2 word,256322-256314-22824745,23.7
J11,256322-256314-22034228,C98.1 word,31.3
J11,256322-256314-22039885,256322-256314-21851432,8.8
J11,C51.2 word,C105.1 word,17.1
J11,256322-256314-21788344,C14.2 word,28.8
J11,256322-256314-22067929,C83.1 word,7.7
J11,C120.1 word,C33.1 word,8
J11,C65.2 word,C91.1 word,8.6
J11,C61.2 word,C56.2 word,9.8
J11,256322-256314-22824807,C14.2 word,10.8
J11,C82.1 word,C41.2 word,11.3
J11,256322-256314-22052022,C22.2 word,12.5
J11,256322-256314-21847156,C23.2 word,15.9
J11,C54.2 word,256322-256314-22779100,4.4
J11,256322-256314-22088225,C113.1 word,9.1
J11,256322-256314-21855861,C14.2 word,12.8
J11,C26.2 word,C60.2 word,13.9
J11,C12.2 word,C34.1 word,14.4
J11,C63.1 word,C110.2 word,10
J11,256322-256314-22780604,C20.1 word,19.9
J12,256322-256314-21788135,C45.1 word,23.6
J12,256322-256314-21788344,C56.2 word,32.8
J12,256322-256314-21788344,C12.2 word,14
J12,C41.1 word,256322-256314-22824745,27.5
J12,C114.2 word,C108.2 word,28.2
J12,C115.1 word,C85.1 word,291.6
J12,C83.1 word,C76.2 word,13.9
J12,C21.1 word,C19.1 word,34.9
J12,256322-256314-22780604,C16.1 word,24
J12,256322-256314-21860772,C76.1 word,44.5
J12,C58.1 word,256322-256314-21788277,11.7
J12,C42.1 word,C111.2 word,45.9
J12,C103.2 word,C95.1 word,37.5
J12,256322-256314-22824807,C22.2 word,15.9
J12,C69.2 word,C49.1 word,40.8
J12,256322-256314-21800794,C16.1 word,21
J12,256322-256314-22780844,C54.2 word,56.8
J12,C103.2 word,C25.2 word,12.4
J12,256322-256314-22824794,C99.2 word,16.2
J12,C55.1 word,C30.1 word,21.4
J13,C55.1 word,C33.1 word,21.8
J13,C114.1 word,C75.1 word,8.1
J13,C83.1 word,256322-256314-21788390,13
J13,C77.1 word,C63.1 word,18.1
J13,256322-256314-22034228,C33.1 word,9.3
J13,256322-256314-22779100,C32.1 word,13.7
J13,256322-256314-21847713,C80.2 word,14.9
J13,256322-256314-22824807,C26.2 word,22
J13,256322-256314-21788277,C43.1 word,9.6
J13,C30.1 word,C115.1 word,10.1
J13,C34.1 word,C45.1 word,12.9
J14,C102.2 word,C85.1 word,81.9
J14,C74.2 word,256322-256314-22824759,10.6
J14,C76.2 word,C81.2 word,16.4
J14,256322-256314-21788277,C83.1 word,27.9
J14,256322-256314-21787935,C110.2 word,19.5
J14,C44.1 word,C48.1 word,43.5
J14,256322-256314-22466548,C98.1 word,9.6
J14,C107.1 word,C76.1 word,16.6
J14,C109.2 word,C72.2 word,93
J14,C103.2 word,C85.1 word,6.6
J14,C113.2 word,C65.2 word,7.5
J14,256322-256314-21788344,C116.1 word,11.9
J14,256322-256314-21950198,C51.1 word,16.7
J14,256322-256314-21787437,C77.1 word,15.8
J14,C55.1 word,C27.1 word,24.9
J14,256322-256314-22039322,C55.1 word,35.9
J14,C79.2 word,C86.1 word,11.2
J14,C82.1 word,C89.1 word,19
J14,C74.1 word,C92.1 word,33.8
J14,256322-256314-22824745,C43.2 word,7
J14,C114.1 word,256322-256314-21847713,7.2
J14,256322-256314-21788277,C99.2 word,14.7
J14,C46.2 word,C97.1 word,18.6
J14,256322-256314-21788135,256322-256314-22824794,10
J14,256322-256314-21860772,C82.1 word,11.7
J14,C32.1 word,C42.1 word,12.1
J14,C44.2 word,C91.1 word,31.7
J14,256322-256314-22118172,C104.2 word,9.7
J14,256322-256314-22088225,C106.1 word,10.3
J14,C84.2 word,C85.1 word,31
J14,C59.1 word,C81.2 word,4.6
J14,256322-256314-22039322,C62.1 word,5.6
J14,256322-256314-21855861,C42.2 word,7.8
J14,C59.2 word,C113.1 word,9.2
J14,C51.2 word,256322-256314-22759029,11.8
J14,C106.1 word,C26.2 word,13.2
J14,256322-256314-22795338,C42.2 word,18
J14,256322-256314-21851432,C45.1 word,9.3
J14,256322-256314-21848795,C45.1 word,13.5
J14,C44.1 word,C65.1 word,6.8
J14,C58.2 word,C26.2 word,12
J14,256322-256314-22779100,C105.2 word,14.1
J14,C22.1 word,C41.1 word,21.1
J14,C28.1 word,C91.1 word,49
J14,256322-256314-21788135,256322-256314-22828688,6.2
J14,C19.1 word,C81.2 word,15.4
J14,C58.1 word,C11.2 word,22.3
J15,256322-256314-22759029,C91.1 word,17.8
J15,C42.1 word,256322-256314-22824807,32.3
J15,256322-256314-21853772,256322-256314-22828688,9.2
J15,256322-256314-22779100,256322-256314-22795338,15.8
J15,C57.1 word,256322-256314-22780844,17.7
J15,C108.2 word,256322-256314-22824745,21.9
J15,256322-256314-22824794,C41.1 word,3.4
J15,C72.1 word,256322-256314-22824759,9.3
J15,256322-256314-22118172,C48.1 word,12.4
J15,C118.2 word,C84.1 word,17.4
J15,256322-256314-22780604,C74.2 word,5.3
J15,C47.1 word,C69.2 word,20.5
J15,C12.2 word,C59.2 word,22
J15,C60.2 word,C72.2 word,22
J15,C110.2 word,C90.1 word,12.6
J15,C108.2 word,C52.2 word,13.7
J15,256322-256314-22466548,C49.1 word,14.3
J15,256322-256314-22041283,256322-256314-21788344,21.2
J15,C81.1 word,C64.1 word,13.7
J15,C109.2 word,C113.2 word,17.1
J15,256322-256314-22118172,256322-256314-21858879,24.6
J15,256322-256314-22088225,256322-256314-21799725,10.8
J15,C113.1 word,C80.2 word,11.2
J15,256322-256314-22780604,C80.2 word,11.5
J15,C26.2 word,C74.1 word,14.1
J15,C21.1 word,256322-256314-21851432,15.4
J15,C105.2 word,256322-256314-22039885,9.2
J15,C20.1 word,C43.2 word,16
J15,C64.2 word,C23.2 word,18.3
J15,C92.1 word,C61.2 word,6.9
J15,256322-256314-22067929,C105.1 word,13.3
J15,C32.1 word,C77.1 word,13.3
J15,C108.2 word,256322-256314-22052022,14.1
J15,256322-256314-22159528,256322-256314-22780844,14.5
J15,256322-256314-21788135,256322-256314-21800794,9.9
J15,C86.1 word,C45.1 word,12.7
J15,C77.1 word,256322-256314-22039322,13
J15,256322-256314-22118172,C93.1 word,14.2
J15,256322-256314-22052022,C98.1 word,7
J15,256322-256314-22759029,C76.2 word,9.3
